,dataset_name,dataset_url,pub_url,title
111,FoodAPS National Household Food Acquisition and Purchase Survey,https://www.ers.usda.gov/data-products/foodaps-national-household-food-acquisition-and-purchase-survey/,https://econpapers.repec.org/scripts/redir.pf?u=http%3A%2F%2Fageconsearch.umn.edu%2Frecord%2F236172%2Ffiles%2FThe%2520Use%2520of%2520Food%2520Pantry%2520by%2520Low-Income%2520Households%2520AAEA%2520Paper%25202016.pdf;h=repec:ags:aaea16:236172,The Use of Food Pantries and Soup Kitchens by Low-Income Households
112,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,,Food Price Variation over the SNAP Benet Cycle
113,Flexible Consumer Behavior Survey,https://www.ers.usda.gov/topics/food-choices-health/food-consumption-demand/flexible-consumer-behavior-survey/,http://www.ncbi.nlm.nih.gov/pubmed/31296427,Reported Knowledge of Typical Daily Calorie Requirements: Relationship to Demographic Characteristics in US Adults
114,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,,The Food-Spending Patterns of Households Participating in the Supplemental Nutrition Assistance Program Findings From USDA's FoodAPS.pdf
115,Flexible Consumer Behavior Survey,https://www.ers.usda.gov/topics/food-choices-health/food-consumption-demand/flexible-consumer-behavior-survey/,http://www.ncbi.nlm.nih.gov/pubmed/26486299,Validating self-reported food expenditures against food store and eating-out receipts
116,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24238909,Few changes in food security and dietary intake from short-term participation in the Supplemental Nutrition Assistance Program among low-income Massachusetts adults
117,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24969578,Food-insecure dietary patterns are associated with poor longitudinal glycemic control in diabetes: results from the Boston Puerto Rican Health study
118,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24440543,"Treat or eat: food insecurity, cost-related medication underuse, and unmet needs"
119,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25191783,Development of a food security measurement tool for New Zealand households
120,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25008855,No food for thought: moderating effects of delay discounting and future time perspective on the relation between income and food insecurity
121,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24518869,Healthy snacking recommendations: one size does not fit all
122,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25383254,The Intersection between Food Insecurity and Diabetes: A Review
123,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.1136/bmjopen-2013-004657,Food insecurity among Dutch food bank recipients: a cross-sectional study
124,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25332479,Household food insecurity is associated with less physical activity among children and adults in the U.S. population
125,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.1016/j.childyouth.2014.09.014,Participation in the National School Lunch Program and food security: An analysis of transitions into kindergarten
126,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.5539/jas.v6n2p132,"Analysis of Food Insecurity Status of Urban Food Crop Farming Households in Cross River State, Nigeria: A USDA Approach"
127,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24262516,Diet quality of urban older adults age 60 to 99 years: the Cardiovascular Health of Seniors and Built Environment Study
128,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24739803,"Food insecurity among Iraqi refugees living in Lebanon, 10 years after the invasion of Iraq: data from a household survey"
129,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25047157,"Food insecurity, neighborhood food access, and food assistance in Philadelphia"
130,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24297517,Measuring food and nutrition security: tools and considerations for use among people living with HIV
131,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/23915678,Risk factors associated with the presence and severity of food insecurity in rural Honduras
132,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/26904617,Determining Food Insecurity: An Application of the Rasch Model with Household Survey Data in Uganda
133,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.1080/19320248.2014.908450,Determinants of Food Insecurity in Higher-Income Households in Canada
134,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25162598,"Food insecurity with hunger is associated with obesity among HIV-infected and at risk women in Bronx, NY"
135,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,,Food Insecurity and an Urban American Elementary School: Development of a Community Based Research and Service-Learning Partnership
136,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25462601,Effects of infant health on family food insecurity: evidence from two U.S. birth cohort studies
137,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/23544992,"Evaluating the initial impact of the revised Special Supplemental Nutrition Program for Women, Infants, and Children (WIC) food packages on dietary intake and home food availability in African-American and Hispanic families"
138,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,,"Determinants Of Household Food Security And Coping Strategies: The Case Of Bule-Hora District, Borana Zone, Oromia, Ethiopia"
139,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/23526080,Food insecurity and alcohol use among pregnant women at alcohol-serving establishments in South Africa
140,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,,The La Crosse County Senior Dining Program: Implications for the Elderly Population in La Crosse County
141,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.1111/jomf.12140,Economic Strain and Children's Behavior in the Aftermath of the Great Recession
142,Panel Study of Income Dynamics,https://psidonline.isr.umich.edu/,http://www.ncbi.nlm.nih.gov/pubmed/24832438,Family structure and child food insecurity
143,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.1590/s0104-12902014000400001,"Time and regional perspectives of food insecurity during the economic crisis in Portugal, 2011-2013"
144,National Health and Nutrition Examination Survey,https://wwwn.cdc.gov/nchs/nhanes/,http://www.ncbi.nlm.nih.gov/pubmed/24452232,Data needs for B-24 and beyond: NHANES data relevant for nutrition surveillance of infants and young children
145,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25580305,"The 2007 los angeles mommy and baby study: a multilevel, population-based study of maternal and infant health in los angeles county"
146,National Health and Nutrition Examination Survey,https://wwwn.cdc.gov/nchs/nhanes/,http://www.ncbi.nlm.nih.gov/pubmed/23534672,"Is breakfast skipping associated with physical activity among U.S. adolescents? A cross-sectional study of adolescents aged 12-19 years, National Health and Nutrition Examination Survey (NHANES)"
147,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25407084,Validity and reliability of food security measures
148,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24200253,Household food insecurity and dietary intake among Mexican-American women participating in federal food assistance programs
149,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.1017/s1368980013003091,What have we learned from two decades of research on household food security?
150,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.4455/eu.2014.007,Better measurement of food insecurity in the context of enhancing nutrition
151,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,,Impact of Household Socio-Economic Factors on Food Security: Case of Adana
152,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,,Is The Latin American And Caribbean Food Security Scale An Appropriate Instrument For Mexican Urban Older Adults?
153,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/23806766,"Prevalence and severity of household food insecurity of First Nations people living in an on-reserve, sub-Arctic community within the Mushkegowuk Territory"
154,National Health and Nutrition Examination Survey,https://wwwn.cdc.gov/nchs/nhanes/,http://www.ncbi.nlm.nih.gov/pubmed/24625141,"Socioeconomic status, food security, and dental caries in US children: mediation analyses of data from the National Health and Nutrition Examination Survey, 2007-2008"
155,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.1007/s12571-014-0335-7,An adapted Household Food Insecurity Access Scale is a valid tool as a proxy measure of food access for use in urban Iran
156,Current Population Survey Food Security Supplement,https://www.ers.usda.gov/data-products/food-security-in-the-united-states/documentation.aspx#cps,http://www.ncbi.nlm.nih.gov/pubmed/23432921,Very low food security in the USA is linked with exposure to violence
157,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.1111/1747-0080.12097,Food insecurity among university students in Victoria: A pilot study
158,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,,Association of Food Insecurity and Malnutrition among Young Children (6-36 Months)
159,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,,Household food insecurity in the Islamic Republic of Iran: a systematic review and meta-analysis
160,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24801221,"Food insecurity, a determinant of obesity? - an analysis from a population-based survey in the Paris metropolitan area, 2010"
161,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24462491,Food preparation supplies predict children's family meal and home-prepared dinner consumption in low-income households
162,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,,A frame-critical policy analysis of Canada's response to the World Food Summit 1998-2008
163,National Health and Nutrition Examination Survey,https://wwwn.cdc.gov/nchs/nhanes/,http://www.ncbi.nlm.nih.gov/pubmed/24629551,Undiagnosed prediabetes among food insecure adults
164,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.3920/qas2013.0317,Food insecurity and its related socioeconomic and nutritional factors: evidence from a sample of population in the northwest of Iran
165,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.1007/s12571-014-0344-6,Associations of food insecurity with body mass index among baby boomers and older adults
166,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24131321,Maternal depression mediates the association between intimate partner violence and food insecurity
167,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25357271,"Social capital, social support, and food insecurity in food pantry users"
168,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25110563,Factors contributing to participation in food assistance programs in the elderly population
169,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/25130231,Do our patients have enough to eat?: Food insecurity among urban low-income cancer patients
170,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,http://www.ncbi.nlm.nih.gov/pubmed/24768937,"Associations between family food behaviors, maternal depression, and child weight among low-income children"
171,Food Security Survey Module,https://www.ers.usda.gov/media/8279/ad2012.pdf,https://www.doi.org/10.1097/tin.0000000000000003,"ELCSA, a Survey for Measuring Household Food Security, Reveals an Extremely High Prevalence of Food Insecurity in the Montana de la Flor and Santa Maria Regions of Honduras"
